#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
5752,act_59_10,meeting_room,5.0,1,,,,,a,,,,,,wave,
5753,act_59_11,meeting_room,5.0,1,,,,,a,,,,,,lie_down,
5754,act_59_12,meeting_room,5.0,1,,,,,a,,,,,,pick_up,
5755,act_59_13,meeting_room,5.0,1,,,,,a,,,,,,sit_down,
5756,act_59_14,meeting_room,5.0,1,,,,,a,,,,,,stand_up,
5757,act_59_15,meeting_room,5.0,1,,,,,a,,,,,,nothing,
5758,act_59_16,meeting_room,5.0,1,,,,,a,,,,,,walk,
5759,act_59_17,meeting_room,5.0,1,,,,,a,,,,,,rotation,
5760,act_59_18,meeting_room,5.0,1,,,,,a,,,,,,jump,
5761,act_59_19,meeting_room,5.0,1,,,,,b,,,,,,wave,
5762,act_59_20,meeting_room,5.0,1,,,,,b,,,,,,lie_down,
5763,act_59_21,meeting_room,5.0,1,,,,,b,,,,,,pick_up,
5764,act_59_22,meeting_room,5.0,1,,,,,b,,,,,,sit_down,
5765,act_59_23,meeting_room,5.0,1,,,,,b,,,,,,stand_up,
5766,act_59_24,meeting_room,5.0,1,,,,,b,,,,,,nothing,
5767,act_59_25,meeting_room,5.0,1,,,,,b,,,,,,walk,
5768,act_59_26,meeting_room,5.0,1,,,,,b,,,,,,rotation,
5769,act_59_27,meeting_room,5.0,1,,,,,b,,,,,,jump,
5770,act_59_28,meeting_room,5.0,1,,,,,c,,,,,,wave,
5771,act_59_29,meeting_room,5.0,1,,,,,c,,,,,,lie_down,
5772,act_59_30,meeting_room,5.0,1,,,,,c,,,,,,pick_up,
5773,act_59_31,meeting_room,5.0,1,,,,,c,,,,,,sit_down,
5774,act_59_32,meeting_room,5.0,1,,,,,c,,,,,,stand_up,
5775,act_59_33,meeting_room,5.0,1,,,,,c,,,,,,nothing,
5776,act_59_34,meeting_room,5.0,1,,,,,c,,,,,,walk,
5777,act_59_35,meeting_room,5.0,1,,,,,c,,,,,,rotation,
5778,act_59_36,meeting_room,5.0,1,,,,,c,,,,,,jump,
5779,act_59_37,meeting_room,5.0,1,,,,,d,,,,,,wave,
5780,act_59_38,meeting_room,5.0,1,,,,,d,,,,,,lie_down,
5781,act_59_39,meeting_room,5.0,1,,,,,d,,,,,,pick_up,
5782,act_59_40,meeting_room,5.0,1,,,,,d,,,,,,sit_down,
5783,act_59_41,meeting_room,5.0,1,,,,,d,,,,,,stand_up,
5784,act_59_42,meeting_room,5.0,1,,,,,d,,,,,,nothing,
5785,act_59_43,meeting_room,5.0,1,,,,,d,,,,,,walk,
5786,act_59_44,meeting_room,5.0,1,,,,,d,,,,,,rotation,
5787,act_59_45,meeting_room,5.0,1,,,,,d,,,,,,jump,
5788,act_59_46,meeting_room,5.0,1,,,,,e,,,,,,rotation,
5789,act_59_47,meeting_room,5.0,1,,,,,e,,,,,,jump,
5790,act_59_48,meeting_room,5.0,1,,,,,e,,,,,,wave,
5791,act_59_49,meeting_room,5.0,1,,,,,e,,,,,,lie_down,
5792,act_59_50,meeting_room,5.0,1,,,,,e,,,,,,pick_up,
5793,act_59_51,meeting_room,5.0,1,,,,,e,,,,,,sit_down,
5794,act_59_52,meeting_room,5.0,1,,,,,e,,,,,,stand_up,
5795,act_59_53,meeting_room,5.0,1,,,,,e,,,,,,nothing,
5796,act_59_54,meeting_room,5.0,1,,,,,e,,,,,,walk,
5797,act_59_55,meeting_room,5.0,1,,,,,a,,,,,,rotation,
5798,act_59_56,meeting_room,5.0,1,,,,,a,,,,,,jump,
5799,act_59_57,meeting_room,5.0,1,,,,,a,,,,,,wave,
5800,act_59_58,meeting_room,5.0,1,,,,,a,,,,,,lie_down,
5801,act_59_59,meeting_room,5.0,1,,,,,a,,,,,,pick_up,
5802,act_59_60,meeting_room,5.0,1,,,,,a,,,,,,sit_down,
5803,act_59_61,meeting_room,5.0,1,,,,,a,,,,,,stand_up,
5804,act_59_62,meeting_room,5.0,1,,,,,a,,,,,,nothing,
5805,act_59_63,meeting_room,5.0,1,,,,,a,,,,,,walk,
5806,act_59_64,meeting_room,5.0,1,,,,,b,,,,,,walk,
5807,act_59_65,meeting_room,5.0,1,,,,,b,,,,,,rotation,
5808,act_59_66,meeting_room,5.0,1,,,,,b,,,,,,jump,
5809,act_59_67,meeting_room,5.0,1,,,,,b,,,,,,wave,
5810,act_59_68,meeting_room,5.0,1,,,,,b,,,,,,lie_down,
5811,act_59_69,meeting_room,5.0,1,,,,,b,,,,,,pick_up,
5812,act_59_70,meeting_room,5.0,1,,,,,b,,,,,,sit_down,
5813,act_59_71,meeting_room,5.0,1,,,,,b,,,,,,stand_up,
5814,act_59_72,meeting_room,5.0,1,,,,,b,,,,,,nothing,
5815,act_59_73,meeting_room,5.0,1,,,,,c,,,,,,walk,
5816,act_59_74,meeting_room,5.0,1,,,,,c,,,,,,rotation,
5817,act_59_75,meeting_room,5.0,1,,,,,c,,,,,,jump,
5818,act_59_76,meeting_room,5.0,1,,,,,c,,,,,,wave,
5819,act_59_77,meeting_room,5.0,1,,,,,c,,,,,,lie_down,
5820,act_59_78,meeting_room,5.0,1,,,,,c,,,,,,pick_up,
5821,act_59_79,meeting_room,5.0,1,,,,,c,,,,,,sit_down,
5822,act_59_80,meeting_room,5.0,1,,,,,c,,,,,,stand_up,
5823,act_59_81,meeting_room,5.0,1,,,,,c,,,,,,nothing,
5824,act_59_82,meeting_room,5.0,1,,,,,d,,,,,,walk,
5825,act_59_83,meeting_room,5.0,1,,,,,d,,,,,,rotation,
5826,act_59_84,meeting_room,5.0,1,,,,,d,,,,,,jump,
5827,act_59_85,meeting_room,5.0,1,,,,,d,,,,,,wave,
5828,act_59_86,meeting_room,5.0,1,,,,,d,,,,,,lie_down,
5829,act_59_87,meeting_room,5.0,1,,,,,d,,,,,,pick_up,
5830,act_59_88,meeting_room,5.0,1,,,,,d,,,,,,sit_down,
5831,act_59_89,meeting_room,5.0,1,,,,,d,,,,,,stand_up,
5832,act_59_90,meeting_room,5.0,1,,,,,d,,,,,,nothing,
5833,act_59_91,meeting_room,5.0,1,,,,,e,,,,,,nothing,
5834,act_59_92,meeting_room,5.0,1,,,,,e,,,,,,walk,
5835,act_59_93,meeting_room,5.0,1,,,,,e,,,,,,rotation,
5836,act_59_94,meeting_room,5.0,1,,,,,e,,,,,,jump,
5837,act_59_95,meeting_room,5.0,1,,,,,e,,,,,,wave,
5838,act_59_96,meeting_room,5.0,1,,,,,e,,,,,,lie_down,
5839,act_59_97,meeting_room,5.0,1,,,,,e,,,,,,pick_up,
5840,act_59_98,meeting_room,5.0,1,,,,,e,,,,,,sit_down,
5841,act_59_99,meeting_room,5.0,1,,,,,e,,,,,,stand_up,
5842,act_60_1,meeting_room,5.0,1,,,,,,a,,,,,,nothing
5843,act_60_2,meeting_room,5.0,1,,,,,,a,,,,,,walk
5844,act_60_3,meeting_room,5.0,1,,,,,,a,,,,,,rotation
5845,act_60_4,meeting_room,5.0,1,,,,,,a,,,,,,jump
5846,act_60_5,meeting_room,5.0,1,,,,,,a,,,,,,wave
5847,act_60_6,meeting_room,5.0,1,,,,,,a,,,,,,lie_down
5848,act_60_7,meeting_room,5.0,1,,,,,,a,,,,,,pick_up
5849,act_60_8,meeting_room,5.0,1,,,,,,a,,,,,,sit_down
5850,act_60_9,meeting_room,5.0,1,,,,,,a,,,,,,stand_up
5851,act_60_10,meeting_room,5.0,1,,,,,,b,,,,,,nothing
5852,act_60_11,meeting_room,5.0,1,,,,,,b,,,,,,walk
5853,act_60_12,meeting_room,5.0,1,,,,,,b,,,,,,rotation
5854,act_60_13,meeting_room,5.0,1,,,,,,b,,,,,,jump
5855,act_60_14,meeting_room,5.0,1,,,,,,b,,,,,,wave
5856,act_60_15,meeting_room,5.0,1,,,,,,b,,,,,,lie_down
5857,act_60_16,meeting_room,5.0,1,,,,,,b,,,,,,pick_up
5858,act_60_17,meeting_room,5.0,1,,,,,,b,,,,,,sit_down
5859,act_60_18,meeting_room,5.0,1,,,,,,b,,,,,,stand_up
5860,act_60_19,meeting_room,5.0,1,,,,,,c,,,,,,nothing
5861,act_60_20,meeting_room,5.0,1,,,,,,c,,,,,,walk
5862,act_60_21,meeting_room,5.0,1,,,,,,c,,,,,,rotation
5863,act_60_22,meeting_room,5.0,1,,,,,,c,,,,,,jump
5864,act_60_23,meeting_room,5.0,1,,,,,,c,,,,,,wave
5865,act_60_24,meeting_room,5.0,1,,,,,,c,,,,,,lie_down
5866,act_60_25,meeting_room,5.0,1,,,,,,c,,,,,,pick_up
5867,act_60_26,meeting_room,5.0,1,,,,,,c,,,,,,sit_down
5868,act_60_27,meeting_room,5.0,1,,,,,,c,,,,,,stand_up
5869,act_60_28,meeting_room,5.0,1,,,,,,d,,,,,,nothing
5870,act_60_29,meeting_room,5.0,1,,,,,,d,,,,,,walk
5871,act_60_30,meeting_room,5.0,1,,,,,,d,,,,,,rotation
5872,act_60_31,meeting_room,5.0,1,,,,,,d,,,,,,jump
5873,act_60_32,meeting_room,5.0,1,,,,,,d,,,,,,wave
5874,act_60_33,meeting_room,5.0,1,,,,,,d,,,,,,lie_down
5875,act_60_34,meeting_room,5.0,1,,,,,,d,,,,,,pick_up
5876,act_60_35,meeting_room,5.0,1,,,,,,d,,,,,,sit_down
5877,act_60_36,meeting_room,5.0,1,,,,,,d,,,,,,stand_up
5878,act_60_37,meeting_room,5.0,1,,,,,,e,,,,,,nothing
5879,act_60_38,meeting_room,5.0,1,,,,,,e,,,,,,walk
5880,act_60_39,meeting_room,5.0,1,,,,,,e,,,,,,rotation
5881,act_60_40,meeting_room,5.0,1,,,,,,e,,,,,,jump
5882,act_60_41,meeting_room,5.0,1,,,,,,e,,,,,,wave
5883,act_60_42,meeting_room,5.0,1,,,,,,e,,,,,,lie_down
5884,act_60_43,meeting_room,5.0,1,,,,,,e,,,,,,pick_up
5885,act_60_44,meeting_room,5.0,1,,,,,,e,,,,,,sit_down
5886,act_60_45,meeting_room,5.0,1,,,,,,e,,,,,,stand_up
5887,act_60_46,meeting_room,5.0,1,,,,,,a,,,,,,nothing
5888,act_60_47,meeting_room,5.0,1,,,,,,a,,,,,,walk
5889,act_60_48,meeting_room,5.0,1,,,,,,a,,,,,,rotation
5890,act_60_49,meeting_room,5.0,1,,,,,,a,,,,,,jump
5891,act_60_50,meeting_room,5.0,1,,,,,,a,,,,,,wave
5892,act_60_51,meeting_room,5.0,1,,,,,,a,,,,,,lie_down
5893,act_60_52,meeting_room,5.0,1,,,,,,a,,,,,,pick_up
5894,act_60_53,meeting_room,5.0,1,,,,,,a,,,,,,sit_down
5895,act_60_54,meeting_room,5.0,1,,,,,,a,,,,,,stand_up
5896,act_60_55,meeting_room,5.0,1,,,,,,b,,,,,,nothing
5897,act_60_56,meeting_room,5.0,1,,,,,,b,,,,,,walk
5898,act_60_57,meeting_room,5.0,1,,,,,,b,,,,,,rotation
5899,act_60_58,meeting_room,5.0,1,,,,,,b,,,,,,jump
5900,act_60_59,meeting_room,5.0,1,,,,,,b,,,,,,wave
5901,act_60_60,meeting_room,5.0,1,,,,,,b,,,,,,lie_down
5902,act_60_61,meeting_room,5.0,1,,,,,,b,,,,,,pick_up
5903,act_60_62,meeting_room,5.0,1,,,,,,b,,,,,,sit_down
5904,act_60_63,meeting_room,5.0,1,,,,,,b,,,,,,stand_up
5905,act_60_64,meeting_room,5.0,1,,,,,,c,,,,,,nothing
5906,act_60_65,meeting_room,5.0,1,,,,,,c,,,,,,walk
5907,act_60_66,meeting_room,5.0,1,,,,,,c,,,,,,rotation
5908,act_60_67,meeting_room,5.0,1,,,,,,c,,,,,,jump
5909,act_60_68,meeting_room,5.0,1,,,,,,c,,,,,,wave
5910,act_60_69,meeting_room,5.0,1,,,,,,c,,,,,,lie_down
5911,act_60_70,meeting_room,5.0,1,,,,,,c,,,,,,pick_up
5912,act_60_71,meeting_room,5.0,1,,,,,,c,,,,,,sit_down
5913,act_60_72,meeting_room,5.0,1,,,,,,c,,,,,,stand_up
5914,act_60_73,meeting_room,5.0,1,,,,,,d,,,,,,nothing
5915,act_60_74,meeting_room,5.0,1,,,,,,d,,,,,,walk
5916,act_60_75,meeting_room,5.0,1,,,,,,d,,,,,,rotation
5917,act_60_76,meeting_room,5.0,1,,,,,,d,,,,,,jump
5918,act_60_77,meeting_room,5.0,1,,,,,,d,,,,,,wave
5919,act_60_78,meeting_room,5.0,1,,,,,,d,,,,,,lie_down
5920,act_60_79,meeting_room,5.0,1,,,,,,d,,,,,,pick_up
5921,act_60_80,meeting_room,5.0,1,,,,,,d,,,,,,sit_down
5922,act_60_81,meeting_room,5.0,1,,,,,,d,,,,,,stand_up
5923,act_60_82,meeting_room,5.0,1,,,,,,e,,,,,,nothing
5924,act_60_83,meeting_room,5.0,1,,,,,,e,,,,,,walk
5925,act_60_84,meeting_room,5.0,1,,,,,,e,,,,,,rotation
5926,act_60_85,meeting_room,5.0,1,,,,,,e,,,,,,jump
5927,act_60_86,meeting_room,5.0,1,,,,,,e,,,,,,wave
5928,act_60_87,meeting_room,5.0,1,,,,,,e,,,,,,lie_down
5929,act_60_88,meeting_room,5.0,1,,,,,,e,,,,,,pick_up
5930,act_60_89,meeting_room,5.0,1,,,,,,e,,,,,,sit_down
5931,act_60_90,meeting_room,5.0,1,,,,,,e,,,,,,stand_up
5932,act_60_91,meeting_room,5.0,1,,,,,,a,,,,,,nothing
5933,act_60_92,meeting_room,5.0,1,,,,,,a,,,,,,walk
5934,act_60_93,meeting_room,5.0,1,,,,,,a,,,,,,rotation
5935,act_60_94,meeting_room,5.0,1,,,,,,a,,,,,,jump
5936,act_60_95,meeting_room,5.0,1,,,,,,a,,,,,,wave
5937,act_60_96,meeting_room,5.0,1,,,,,,a,,,,,,lie_down
5938,act_60_97,meeting_room,5.0,1,,,,,,a,,,,,,pick_up
5939,act_60_98,meeting_room,5.0,1,,,,,,a,,,,,,sit_down
5940,act_60_99,meeting_room,5.0,1,,,,,,a,,,,,,stand_up
7129,act_73_1,empty_room,2.4,1,a,,,,,,nothing,,,,,
7130,act_73_2,empty_room,2.4,1,a,,,,,,walk,,,,,
7131,act_73_3,empty_room,2.4,1,a,,,,,,rotation,,,,,
7132,act_73_4,empty_room,2.4,1,a,,,,,,jump,,,,,
7133,act_73_5,empty_room,2.4,1,a,,,,,,wave,,,,,
7134,act_73_6,empty_room,2.4,1,a,,,,,,lie_down,,,,,
7135,act_73_7,empty_room,2.4,1,a,,,,,,pick_up,,,,,
7136,act_73_8,empty_room,2.4,1,a,,,,,,sit_down,,,,,
7137,act_73_9,empty_room,2.4,1,a,,,,,,stand_up,,,,,
7138,act_73_10,empty_room,2.4,1,b,,,,,,nothing,,,,,
7139,act_73_11,empty_room,2.4,1,b,,,,,,walk,,,,,
7140,act_73_12,empty_room,2.4,1,b,,,,,,rotation,,,,,
7141,act_73_13,empty_room,2.4,1,b,,,,,,jump,,,,,
7142,act_73_14,empty_room,2.4,1,b,,,,,,wave,,,,,
7143,act_73_15,empty_room,2.4,1,b,,,,,,lie_down,,,,,
7144,act_73_16,empty_room,2.4,1,b,,,,,,pick_up,,,,,
7145,act_73_17,empty_room,2.4,1,b,,,,,,sit_down,,,,,
7146,act_73_18,empty_room,2.4,1,b,,,,,,stand_up,,,,,
7147,act_73_19,empty_room,2.4,1,c,,,,,,nothing,,,,,
7148,act_73_20,empty_room,2.4,1,c,,,,,,walk,,,,,
7149,act_73_21,empty_room,2.4,1,c,,,,,,rotation,,,,,
7150,act_73_22,empty_room,2.4,1,c,,,,,,jump,,,,,
7151,act_73_23,empty_room,2.4,1,c,,,,,,wave,,,,,
7152,act_73_24,empty_room,2.4,1,c,,,,,,lie_down,,,,,
7153,act_73_25,empty_room,2.4,1,c,,,,,,pick_up,,,,,
7154,act_73_26,empty_room,2.4,1,c,,,,,,sit_down,,,,,
7155,act_73_27,empty_room,2.4,1,c,,,,,,stand_up,,,,,
7156,act_73_28,empty_room,2.4,1,d,,,,,,nothing,,,,,
7157,act_73_29,empty_room,2.4,1,d,,,,,,walk,,,,,
7158,act_73_30,empty_room,2.4,1,d,,,,,,rotation,,,,,
7159,act_73_31,empty_room,2.4,1,d,,,,,,jump,,,,,
7160,act_73_32,empty_room,2.4,1,d,,,,,,wave,,,,,
7161,act_73_33,empty_room,2.4,1,d,,,,,,lie_down,,,,,
7162,act_73_34,empty_room,2.4,1,d,,,,,,pick_up,,,,,
7163,act_73_35,empty_room,2.4,1,d,,,,,,sit_down,,,,,
7164,act_73_36,empty_room,2.4,1,d,,,,,,stand_up,,,,,
7165,act_73_37,empty_room,2.4,1,e,,,,,,nothing,,,,,
7166,act_73_38,empty_room,2.4,1,e,,,,,,walk,,,,,
7167,act_73_39,empty_room,2.4,1,e,,,,,,rotation,,,,,
7168,act_73_40,empty_room,2.4,1,e,,,,,,jump,,,,,
7169,act_73_41,empty_room,2.4,1,e,,,,,,wave,,,,,
7170,act_73_42,empty_room,2.4,1,e,,,,,,lie_down,,,,,
7171,act_73_43,empty_room,2.4,1,e,,,,,,pick_up,,,,,
7172,act_73_44,empty_room,2.4,1,e,,,,,,sit_down,,,,,
7173,act_73_45,empty_room,2.4,1,e,,,,,,stand_up,,,,,
7174,act_73_46,empty_room,2.4,1,a,,,,,,nothing,,,,,
7175,act_73_47,empty_room,2.4,1,a,,,,,,walk,,,,,
7176,act_73_48,empty_room,2.4,1,a,,,,,,rotation,,,,,
7177,act_73_49,empty_room,2.4,1,a,,,,,,jump,,,,,
7178,act_73_50,empty_room,2.4,1,a,,,,,,wave,,,,,
7179,act_73_51,empty_room,2.4,1,a,,,,,,lie_down,,,,,
7180,act_73_52,empty_room,2.4,1,a,,,,,,pick_up,,,,,
7181,act_73_53,empty_room,2.4,1,a,,,,,,sit_down,,,,,
7182,act_73_54,empty_room,2.4,1,a,,,,,,stand_up,,,,,
7183,act_73_55,empty_room,2.4,1,b,,,,,,nothing,,,,,
7184,act_73_56,empty_room,2.4,1,b,,,,,,walk,,,,,
7185,act_73_57,empty_room,2.4,1,b,,,,,,rotation,,,,,
7186,act_73_58,empty_room,2.4,1,b,,,,,,jump,,,,,
7187,act_73_59,empty_room,2.4,1,b,,,,,,wave,,,,,
7188,act_73_60,empty_room,2.4,1,b,,,,,,lie_down,,,,,
7189,act_73_61,empty_room,2.4,1,b,,,,,,pick_up,,,,,
7190,act_73_62,empty_room,2.4,1,b,,,,,,sit_down,,,,,
7191,act_73_63,empty_room,2.4,1,b,,,,,,stand_up,,,,,
7192,act_73_64,empty_room,2.4,1,c,,,,,,nothing,,,,,
7193,act_73_65,empty_room,2.4,1,c,,,,,,walk,,,,,
7194,act_73_66,empty_room,2.4,1,c,,,,,,rotation,,,,,
7195,act_73_67,empty_room,2.4,1,c,,,,,,jump,,,,,
7196,act_73_68,empty_room,2.4,1,c,,,,,,wave,,,,,
7197,act_73_69,empty_room,2.4,1,c,,,,,,lie_down,,,,,
7198,act_73_70,empty_room,2.4,1,c,,,,,,pick_up,,,,,
7199,act_73_71,empty_room,2.4,1,c,,,,,,sit_down,,,,,
7200,act_73_72,empty_room,2.4,1,c,,,,,,stand_up,,,,,
7201,act_73_73,empty_room,2.4,1,d,,,,,,nothing,,,,,
7202,act_73_74,empty_room,2.4,1,d,,,,,,walk,,,,,
7203,act_73_75,empty_room,2.4,1,d,,,,,,rotation,,,,,
7204,act_73_76,empty_room,2.4,1,d,,,,,,jump,,,,,
7205,act_73_77,empty_room,2.4,1,d,,,,,,wave,,,,,
7206,act_73_78,empty_room,2.4,1,d,,,,,,lie_down,,,,,
7207,act_73_79,empty_room,2.4,1,d,,,,,,pick_up,,,,,
7208,act_73_80,empty_room,2.4,1,d,,,,,,sit_down,,,,,
7209,act_73_81,empty_room,2.4,1,d,,,,,,stand_up,,,,,
7210,act_73_82,empty_room,2.4,1,e,,,,,,nothing,,,,,
7211,act_73_83,empty_room,2.4,1,e,,,,,,walk,,,,,
7212,act_73_84,empty_room,2.4,1,e,,,,,,rotation,,,,,
7213,act_73_85,empty_room,2.4,1,e,,,,,,jump,,,,,
7214,act_73_86,empty_room,2.4,1,e,,,,,,wave,,,,,
7215,act_73_87,empty_room,2.4,1,e,,,,,,lie_down,,,,,
7216,act_73_88,empty_room,2.4,1,e,,,,,,pick_up,,,,,
7217,act_73_89,empty_room,2.4,1,e,,,,,,sit_down,,,,,
7218,act_73_90,empty_room,2.4,1,e,,,,,,stand_up,,,,,
7219,act_73_91,empty_room,2.4,1,a,,,,,,nothing,,,,,
7220,act_73_92,empty_room,2.4,1,a,,,,,,walk,,,,,
7221,act_73_93,empty_room,2.4,1,a,,,,,,rotation,,,,,
7222,act_73_94,empty_room,2.4,1,a,,,,,,jump,,,,,
7223,act_73_95,empty_room,2.4,1,a,,,,,,wave,,,,,
7224,act_73_96,empty_room,2.4,1,a,,,,,,lie_down,,,,,
7225,act_73_97,empty_room,2.4,1,a,,,,,,pick_up,,,,,
7226,act_73_98,empty_room,2.4,1,a,,,,,,sit_down,,,,,
7227,act_73_99,empty_room,2.4,1,a,,,,,,stand_up,,,,,
7228,act_74_1,empty_room,2.4,1,,b,,,,,,walk,,,,
7229,act_74_2,empty_room,2.4,1,,b,,,,,,rotation,,,,
7230,act_74_3,empty_room,2.4,1,,b,,,,,,jump,,,,
7231,act_74_4,empty_room,2.4,1,,b,,,,,,wave,,,,
7232,act_74_5,empty_room,2.4,1,,b,,,,,,lie_down,,,,
7233,act_74_6,empty_room,2.4,1,,b,,,,,,pick_up,,,,
7234,act_74_7,empty_room,2.4,1,,b,,,,,,sit_down,,,,
7235,act_74_8,empty_room,2.4,1,,b,,,,,,stand_up,,,,
7236,act_74_9,empty_room,2.4,1,,b,,,,,,nothing,,,,
7237,act_74_10,empty_room,2.4,1,,c,,,,,,walk,,,,
7238,act_74_11,empty_room,2.4,1,,c,,,,,,rotation,,,,
7239,act_74_12,empty_room,2.4,1,,c,,,,,,jump,,,,
7240,act_74_13,empty_room,2.4,1,,c,,,,,,wave,,,,
7241,act_74_14,empty_room,2.4,1,,c,,,,,,lie_down,,,,
7242,act_74_15,empty_room,2.4,1,,c,,,,,,pick_up,,,,
7243,act_74_16,empty_room,2.4,1,,c,,,,,,sit_down,,,,
7244,act_74_17,empty_room,2.4,1,,c,,,,,,stand_up,,,,
7245,act_74_18,empty_room,2.4,1,,c,,,,,,nothing,,,,
7246,act_74_19,empty_room,2.4,1,,d,,,,,,walk,,,,
7247,act_74_20,empty_room,2.4,1,,d,,,,,,rotation,,,,
7248,act_74_21,empty_room,2.4,1,,d,,,,,,jump,,,,
7249,act_74_22,empty_room,2.4,1,,d,,,,,,wave,,,,
7250,act_74_23,empty_room,2.4,1,,d,,,,,,lie_down,,,,
7251,act_74_24,empty_room,2.4,1,,d,,,,,,pick_up,,,,
7252,act_74_25,empty_room,2.4,1,,d,,,,,,sit_down,,,,
7253,act_74_26,empty_room,2.4,1,,d,,,,,,stand_up,,,,
7254,act_74_27,empty_room,2.4,1,,d,,,,,,nothing,,,,
7255,act_74_28,empty_room,2.4,1,,e,,,,,,walk,,,,
7256,act_74_29,empty_room,2.4,1,,e,,,,,,rotation,,,,
7257,act_74_30,empty_room,2.4,1,,e,,,,,,jump,,,,
7258,act_74_31,empty_room,2.4,1,,e,,,,,,wave,,,,
7259,act_74_32,empty_room,2.4,1,,e,,,,,,lie_down,,,,
7260,act_74_33,empty_room,2.4,1,,e,,,,,,pick_up,,,,
7261,act_74_34,empty_room,2.4,1,,e,,,,,,sit_down,,,,
7262,act_74_35,empty_room,2.4,1,,e,,,,,,stand_up,,,,
7263,act_74_36,empty_room,2.4,1,,e,,,,,,nothing,,,,
7264,act_74_37,empty_room,2.4,1,,a,,,,,,walk,,,,
7265,act_74_38,empty_room,2.4,1,,a,,,,,,rotation,,,,
7266,act_74_39,empty_room,2.4,1,,a,,,,,,jump,,,,
7267,act_74_40,empty_room,2.4,1,,a,,,,,,wave,,,,
7268,act_74_41,empty_room,2.4,1,,a,,,,,,lie_down,,,,
7269,act_74_42,empty_room,2.4,1,,a,,,,,,pick_up,,,,
7270,act_74_43,empty_room,2.4,1,,a,,,,,,sit_down,,,,
7271,act_74_44,empty_room,2.4,1,,a,,,,,,stand_up,,,,
7272,act_74_45,empty_room,2.4,1,,a,,,,,,nothing,,,,
7273,act_74_46,empty_room,2.4,1,,b,,,,,,nothing,,,,
7274,act_74_47,empty_room,2.4,1,,b,,,,,,walk,,,,
7275,act_74_48,empty_room,2.4,1,,b,,,,,,rotation,,,,
7276,act_74_49,empty_room,2.4,1,,b,,,,,,jump,,,,
7277,act_74_50,empty_room,2.4,1,,b,,,,,,wave,,,,
7278,act_74_51,empty_room,2.4,1,,b,,,,,,lie_down,,,,
7279,act_74_52,empty_room,2.4,1,,b,,,,,,pick_up,,,,
7280,act_74_53,empty_room,2.4,1,,b,,,,,,sit_down,,,,
7281,act_74_54,empty_room,2.4,1,,b,,,,,,stand_up,,,,
7282,act_74_55,empty_room,2.4,1,,c,,,,,,nothing,,,,
7283,act_74_56,empty_room,2.4,1,,c,,,,,,walk,,,,
7284,act_74_57,empty_room,2.4,1,,c,,,,,,rotation,,,,
7285,act_74_58,empty_room,2.4,1,,c,,,,,,jump,,,,
7286,act_74_59,empty_room,2.4,1,,c,,,,,,wave,,,,
7287,act_74_60,empty_room,2.4,1,,c,,,,,,lie_down,,,,
7288,act_74_61,empty_room,2.4,1,,c,,,,,,pick_up,,,,
7289,act_74_62,empty_room,2.4,1,,c,,,,,,sit_down,,,,
7290,act_74_63,empty_room,2.4,1,,c,,,,,,stand_up,,,,
7291,act_74_64,empty_room,2.4,1,,d,,,,,,nothing,,,,
7292,act_74_65,empty_room,2.4,1,,d,,,,,,walk,,,,
7293,act_74_66,empty_room,2.4,1,,d,,,,,,rotation,,,,
7294,act_74_67,empty_room,2.4,1,,d,,,,,,jump,,,,
7295,act_74_68,empty_room,2.4,1,,d,,,,,,wave,,,,
7296,act_74_69,empty_room,2.4,1,,d,,,,,,lie_down,,,,
7297,act_74_70,empty_room,2.4,1,,d,,,,,,pick_up,,,,
7298,act_74_71,empty_room,2.4,1,,d,,,,,,sit_down,,,,
7299,act_74_72,empty_room,2.4,1,,d,,,,,,stand_up,,,,
7300,act_74_73,empty_room,2.4,1,,e,,,,,,nothing,,,,
7301,act_74_74,empty_room,2.4,1,,e,,,,,,walk,,,,
7302,act_74_75,empty_room,2.4,1,,e,,,,,,rotation,,,,
7303,act_74_76,empty_room,2.4,1,,e,,,,,,jump,,,,
7304,act_74_77,empty_room,2.4,1,,e,,,,,,wave,,,,
7305,act_74_78,empty_room,2.4,1,,e,,,,,,lie_down,,,,
7306,act_74_79,empty_room,2.4,1,,e,,,,,,pick_up,,,,
7307,act_74_80,empty_room,2.4,1,,e,,,,,,sit_down,,,,
7308,act_74_81,empty_room,2.4,1,,e,,,,,,stand_up,,,,
7309,act_74_82,empty_room,2.4,1,,a,,,,,,nothing,,,,
7310,act_74_83,empty_room,2.4,1,,a,,,,,,walk,,,,
7311,act_74_84,empty_room,2.4,1,,a,,,,,,rotation,,,,
7312,act_74_85,empty_room,2.4,1,,a,,,,,,jump,,,,
7313,act_74_86,empty_room,2.4,1,,a,,,,,,wave,,,,
7314,act_74_87,empty_room,2.4,1,,a,,,,,,lie_down,,,,
7315,act_74_88,empty_room,2.4,1,,a,,,,,,pick_up,,,,
7316,act_74_89,empty_room,2.4,1,,a,,,,,,sit_down,,,,
7317,act_74_90,empty_room,2.4,1,,a,,,,,,stand_up,,,,
7318,act_74_91,empty_room,2.4,1,,b,,,,,,nothing,,,,
